score,nose.x,nose.y,nose.score,leftEye.x,leftEye.y,leftEye.score,rightEye.x,rightEye.y,rightEye.score,leftEar.x,leftEar.y,leftEar.score,rightEar.x,rightEar.y,rightEar.score,leftShoulder.x,leftShoulder.y,leftShoulder.score,rightShoulder.x,rightShoulder.y,rightShoulder.score,leftElbow.x,leftElbow.y,leftElbow.score,rightElbow.x,rightElbow.y,rightElbow.score,leftWrist.x,leftWrist.y,leftWrist.score,rightWrist.x,rightWrist.y,rightWrist.score,leftHip.x,leftHip.y,leftHip.score,rightHip.x,rightHip.y,rightHip.score,leftKnee.x,leftKnee.y,leftKnee.score,rightKnee.x,rightKnee.y,rightKnee.score,leftAnkle.x,leftAnkle.y,leftAnkle.score,rightAnkle.x,rightAnkle.y,rightAnkle.score,shotType
0.525867529,57.99388663,75.23093019,0.701331019,60.50724965,70.65650851,0.572823226,57.27809208,72.24597708,0.66211462,64.73465263,72.6129851,0.304580271,54.01248264,72.95914884,0.178069651,72.50193139,76.19203798,0.551190436,52.3676683,85.44285399,0.777714968,83.21665604,91.85622991,0.22232455,48.20298072,110.3173579,0.594278276,61.10237804,113.9298524,0.242037565,50.73324716,115.0664511,0.567076147,84.70083452,106.0616252,0.566322386,59.32115191,112.1128335,0.798445225,47.39228482,138.0522257,0.568797112,40.21423874,134.1256108,0.77852118,34.226966,179.8412753,0.380062521,31.22304775,179.6266252,0.474058837,scoop
0.745716153,115.044982,27.48081341,0.920822859,118.0293161,21.69721433,0.93727529,114.1644905,24.61197998,0.943787336,125.582203,19.36461007,0.736988783,104.9515958,20.46951264,0.541993678,138.3649062,36.05046105,0.992468953,102.1196061,42.88306923,0.981193721,152.8280117,62.67964255,0.970789433,96.68137369,68.16843382,0.881294966,149.576625,73.14424923,0.924366355,109.5590673,78.17281879,0.505518079,138.9281336,88.69092771,0.905390739,115.3005281,92.70850749,0.850021124,151.11366,109.6105049,0.353521049,86.18469238,123.326378,0.528864026,87.21674463,139.39993,0.310382307,84.08707496,140.0092722,0.3924959,scoop
0.732070099,69.8119286,41.77623407,0.987248898,71.93044818,36.23797495,0.983726978,67.34227578,38.27057924,0.823682666,83.98284022,35.07942318,0.934397876,65.68632015,40.66962602,0.217624366,92.75019902,46.22154681,0.979796469,69.52381357,57.87162335,0.929749966,114.878673,56.35341986,0.795681953,73.17328546,82.44777041,0.771983504,84.94213119,84.96660166,0.510362089,74.14524064,84.96171231,0.7760728,124.6146651,87.5033605,0.895015955,110.8956125,93.66080733,0.797961473,146.9866979,113.6809234,0.655355394,68.62623163,112.216614,0.640685499,191.698061,141.0815436,0.332256854,101.0972969,144.9053931,0.413588941,scoop
0.859529082,138.8750188,50.79694815,0.980157435,143.1099918,44.54673737,0.958988607,69.5629105,38.84916046,0.865513921,150.3375458,43.87791704,0.90933001,64.11246808,38.41758461,0.51270479,165.1259485,60.03126597,0.970644355,143.2685169,65.07634708,0.98179853,173.5945052,97.76994876,0.947921157,142.5254436,100.7639102,0.944638848,163.4213756,102.3339238,0.929268599,71.78765085,89.11727133,0.619410157,168.8327656,116.5342606,0.913293242,149.1790297,116.4030409,0.92593503,140.6241747,120.0101385,0.653607428,55.82035525,116.9801437,0.849987268,126.1287229,168.1707241,0.888956726,24.46845088,169.9335239,0.759838283,scoop
0.632553532,123.6187352,19.68730897,0.462324202,125.1879562,20.29869733,0.327459216,119.9589058,18.82147659,0.304537535,126.0261625,20.45697312,0.28782171,115.0496308,19.22592727,0.331822425,137.2126954,42.44086863,0.946943879,108.7810116,44.87008418,0.903808236,140.5706146,73.08031817,0.856054187,98.48283404,77.54337593,0.840191543,144.4020253,92.01663422,0.865584016,108.980593,93.73295409,0.797318637,134.9995595,94.16944155,0.896582842,112.541745,95.04001187,0.751613855,139.0455135,118.3230923,0.600397289,92.7376684,121.4726756,0.744155943,163.4653707,154.8821119,0.453464329,141.5473968,153.6344298,0.383330196,scoop
0.015531074,146.4935421,99.22369575,0.001949549,-51.79184796,60.12341985,0.001987308,144.3875977,105.6048501,0.003400147,-56.08366584,167.8679411,0.00223732,139.2246113,107.9513609,0.00488013,-44.96331772,-4.923890073,0.032996088,-49.49886723,-4.691885046,0.013165206,106.0389359,276.8155703,0.013462037,97.38861856,285.3875067,0.010800928,162.9824746,130.4154274,0.022747934,178.2714962,120.7994246,0.016882092,72.20584558,268.9106507,0.028238356,76.17933221,269.2863732,0.027474493,104.0178648,261.5491162,0.023582131,246.7148243,255.2939626,0.020049959,168.6066802,207.5522575,0.023090214,173.2742666,207.0978424,0.01708436,scoop
0.535879028,68.97351751,137.7442148,0.852516532,71.82138643,133.0717124,0.790886998,68.60141086,135.4995698,0.816367388,76.10967911,132.1636037,0.569909096,58.97122097,134.9061424,0.491735339,89.89348653,141.8658602,0.853995979,52.07043362,143.4512632,0.943016171,101.2906086,153.9750095,0.605056703,52.81238482,175.4593014,0.786411405,104.3991801,179.2367779,0.584712029,65.51413332,170.604495,0.497493476,95.84096768,169.1182059,0.287602365,60.89406886,188.5201005,0.328630865,103.4182122,166.5346198,0.250704676,63.5386159,169.478058,0.155009866,102.4926212,185.7060295,0.203560591,53.19996993,253.9564912,0.092334002,scoop
0.812648528,107.6340375,56.72244061,0.769765973,112.1383073,54.37474529,0.723526895,109.2348032,54.43448612,0.789035797,114.697705,55.30047435,0.53090632,106.5737713,55.18976501,0.550560772,121.9738318,68.14706409,0.942058444,100.958436,66.85987094,0.968359828,127.4709145,84.30736853,0.850876331,94.45767533,85.08265454,0.89288044,124.9614434,92.94119215,0.664482236,99.95655698,91.15139854,0.820958614,121.429378,97.25637176,0.945306122,105.1440881,96.24983494,0.97188431,169.2574527,118.0002175,0.933767796,99.9299105,109.1759055,0.902375817,170.4785061,135.9483207,0.789569139,166.8481908,136.8293822,0.768710136,scoop
0.288594698,82.91396204,40.27280102,0.118291736,77.07913172,105.8486137,0.098080486,81.78535194,37.75785275,0.151062429,82.10077249,107.5467299,0.077804446,78.58266274,39.03259099,0.095393956,104.0198241,48.58983259,0.282598794,73.75322038,50.11731604,0.40168041,135.0821885,74.49994217,0.444881946,68.43197596,72.51501566,0.452554226,126.456585,85.2120752,0.262967765,78.00641487,87.58554422,0.32108286,99.20222657,86.89817733,0.417225599,74.60929188,84.99833341,0.528630316,103.4956223,122.0663791,0.337867022,82.33002837,116.0551138,0.417439967,129.556411,144.124532,0.200327903,78.89289114,143.0031268,0.298220009,scoop
0.016258973,101.1956716,53.64547165,0.004013628,110.5976565,55.53572391,0.002812028,100.4818096,52.99685437,0.003360003,120.8222445,53.46031783,0.004101276,90.35467897,45.14231552,0.003133774,-47.3619,2.265281158,0.020885646,-50.60740366,4.452044491,0.012108475,64.70528985,163.5646241,0.017369002,78.98353547,151.4315178,0.023168325,130.8680909,84.90805422,0.024502784,108.8080143,86.01923546,0.013926357,49.62952016,196.8456461,0.013083696,75.9134018,169.7295608,0.014762282,45.00000653,204.3467006,0.016311944,97.87534424,266.296553,0.014252156,86.0788902,154.9082775,0.032048047,95.71811067,138.4458846,0.056563109,scoop
0.719907673,107.5477214,144.7202304,0.962900162,118.1238612,138.8554317,0.966743112,107.3455751,138.4795222,0.609409809,138.4588813,147.1127848,0.952151239,19.84989151,111.5823085,0.192271233,150.7459885,173.6610205,0.960002542,93.95091135,165.3064772,0.971141696,149.0319931,213.2240741,0.80090785,71.77579709,214.8578807,0.794768155,60.10340234,186.2309437,0.727839053,81.79302884,222.4013273,0.771085978,135.3571138,250.4159297,0.98251462,94.93097981,248.8639327,0.929106593,124.6420419,302.6858794,0.674008608,91.51127144,300.6655563,0.790229142,46.14790683,212.0481024,0.088440925,104.4395417,310.812556,0.064909726,scoop
0.800878998,142.6647676,101.09464,0.990692914,145.5293173,97.30758964,0.966782212,71.11596727,92.42443575,0.986310959,157.1541634,95.84320009,0.912645161,63.82205533,93.98568595,0.701305032,167.600277,114.7522151,0.994599402,57.25571154,111.6457453,0.996206164,185.1834783,152.8328447,0.94217509,140.5940015,154.421053,0.978640318,163.6559037,156.5468577,0.949305892,71.06367178,149.4878034,0.944187164,89.114558,155.9338284,0.893800676,140.8984945,179.2215488,0.945387244,93.41614719,185.4270965,0.352374971,61.6377567,170.999953,0.620962799,64.14680036,174.7556813,0.139229834,57.02813887,176.6379984,0.300337136,scoop
0.857402882,73.33041239,41.05128426,0.886110663,73.41811778,35.07843018,0.799566746,69.60253289,36.08830448,0.888132453,75.69326557,36.33962921,0.595221579,62.40833149,39.08939733,0.586158335,102.8035086,49.78121598,0.981086612,65.08607976,53.18738292,0.983259916,155.656065,106.6535297,0.835900068,53.94660564,73.94091387,0.973155618,159.0804757,118.5747109,0.799780846,77.72324261,87.87734629,0.916322231,158.980587,118.566375,0.919168413,82.1895733,99.56518388,0.972905397,137.3456072,127.5534693,0.841530561,55.56903052,135.4546662,0.884535909,139.4074674,177.0257972,0.870173573,115.3096477,170.9698332,0.842840075,scoop
0.753504015,107.7911199,71.2449263,0.719465852,102.8196283,66.80008558,0.329025447,104.85958,66.78020759,0.705503643,103.3898558,67.13424861,0.231639951,97.23246237,66.8524256,0.765975654,102.6588232,76.77232913,0.763368249,83.40145363,83.09954038,0.918748856,131.9570341,99.84313727,0.889273405,112.5969616,112.9930578,0.805173993,134.218351,128.2194976,0.881011605,127.2493889,130.7866078,0.758057535,61.84059766,113.7007925,0.935727715,67.63500407,113.3627687,0.875583351,93.58791544,137.3453192,0.732771933,80.81285351,139.7778344,0.82051754,95.36147359,180.5536233,0.828306198,83.40580862,181.10481,0.849417329,scoop
0.875353831,61.67326456,49.5910036,0.953760922,63.92056358,45.4310317,0.93446815,61.2315048,47.54776565,0.966846287,71.66836512,45.41276568,0.70677042,55.1128432,49.96516306,0.73635006,79.89231214,57.01509765,0.985134125,53.04083917,62.44856096,0.975955248,94.71049624,74.75578219,0.756909132,55.2127853,88.65847458,0.929734588,87.08427815,80.16093807,0.80243206,62.92401919,90.9564304,0.859432578,83.59606554,88.60506585,0.954465508,63.09055076,92.48187885,0.984928131,106.7183498,105.8297243,0.855675042,63.28221481,109.8154743,0.879000306,106.2227895,145.6801181,0.877602458,29.56356538,144.1311402,0.721550107,scoop
0.488458905,71.24861187,24.88105863,0.831789374,75.66828449,21.13758933,0.594537318,67.33818796,20.19598994,0.720554352,82.3587143,24.11988848,0.384605825,58.92223848,23.18587247,0.467427939,89.29440391,44.10354822,0.745080054,54.99983613,40.17210638,0.889918923,99.17057497,72.79772035,0.50227493,61.07164376,72.34819019,0.783370972,102.0795117,102.8375974,0.288737237,58.39485732,66.42391338,0.259343356,96.33188804,92.43578187,0.485240608,66.71432911,113.1563298,0.208838403,97.5190812,116.8982094,0.244561404,56.82926104,155.8515556,0.353101909,104.9477306,171.3200491,0.184953481,58.65457141,171.6053588,0.359465301,scoop
0.446349784,176.9673685,98.02564628,0.526164412,171.4586191,88.38447541,0.617228687,175.7199358,93.50071473,0.414588809,173.6059582,90.97185543,0.56413877,132.4790094,95.36079377,0.410807699,178.2930307,106.2534496,0.424176455,123.2057683,99.48821903,0.671136975,170.0399436,135.2526891,0.309404641,136.586236,132.2390812,0.840099633,180.2442796,124.4606345,0.368324637,171.448787,128.3190746,0.776897907,174.1850738,167.8963153,0.518450797,127.6750379,158.2211684,0.754373908,165.277438,220.1483819,0.101514339,113.91484,187.9151934,0.176064342,139.3418308,233.8360501,0.045570463,120.5374157,231.2960317,0.06900385,scoop
0.872272593,105.6354983,46.45921878,0.960539579,110.1158825,43.14711159,0.977941036,101.5789819,43.85651614,0.972702146,114.5196581,40.2696706,0.689198375,91.30299787,38.34119864,0.69967258,124.6667825,50.17735967,0.991807938,91.1281838,55.15195943,0.994382501,147.2155797,73.38514514,0.974732339,87.2260513,79.47339307,0.9523803,137.4160529,86.81547707,0.904507518,100.5297768,90.7877525,0.900290847,124.0900181,101.8969287,0.960374892,95.76288958,105.289011,0.989019454,142.2026044,112.8102729,0.527037859,71.36696248,115.8636902,0.85795629,81.69789593,162.4331998,0.563461304,81.79999326,161.9940494,0.912629128,scoop
0.51739523,72.65911177,48.61575323,0.823637486,74.05432913,42.27996114,0.800820827,72.04480895,44.27491125,0.567106783,81.10811998,33.3164408,0.689079881,67.63553842,44.32939759,0.189431489,95.41240648,40.35988299,0.897407889,75.42491275,53.09659609,0.668749928,115.1821508,58.75795268,0.681875587,86.57626735,71.35627687,0.384649396,97.44688991,65.24594674,0.362821162,76.31730254,78.91501044,0.195250869,122.3106889,79.82514971,0.67402643,109.9973092,86.23130294,0.517497122,142.1152197,104.3240024,0.639867067,97.18100403,108.4678323,0.335115492,174.4352942,139.4748198,0.174313217,98.68428568,135.1551605,0.194068283,scoop
0.056031117,102.0761097,64.03823882,0.00701201,108.1291703,61.67944674,0.004972339,105.1326885,63.18043067,0.004567564,109.6512256,61.45444788,0.006033987,108.7573931,80.61167498,0.004916191,118.053273,87.24146446,0.033518106,112.6276157,91.25572234,0.042749703,128.4263759,99.76948541,0.072700292,114.3633416,112.2509997,0.039564162,123.0786453,82.92013977,0.076200962,109.6833582,84.47001713,0.035325319,136.9988289,111.3951954,0.045970142,125.4569859,114.6549091,0.072494656,124.6967598,118.8201845,0.049597561,118.3394198,118.8208168,0.041887462,143.9640862,185.5291582,0.188790798,143.5607732,185.2832304,0.226227731,scoop
0.073517974,150.8808062,106.9847938,0.312388003,164.3368851,103.83611,0.164252818,152.88061,101.7832715,0.085294276,187.2660002,111.7770807,0.207074612,62.07286375,70.77089599,0.126445144,194.8161975,150.0417331,0.024857283,148.4250555,128.5495328,0.024859607,142.3336281,111.3269316,0.071781665,129.3054247,113.1488577,0.029526711,148.7236884,113.6538673,0.034358144,129.7724149,128.1337694,0.025516063,59.16218145,274.3065623,0.036918551,44.37282577,276.2612309,0.02795741,234.3289149,252.7470867,0.030002058,230.7659639,252.3790768,0.023952454,248.6905643,306.1792752,0.013545752,249.5636818,305.8942149,0.011075011,scoop
0.840594271,140.8997591,61.43575438,0.919341922,142.2384062,58.80029582,0.904224515,137.8210045,58.03793228,0.887269735,146.45986,56.39104732,0.808757722,130.7550571,57.43859139,0.492270887,153.7164651,70.67103404,0.987891793,130.7348051,70.18780838,0.973573565,158.2662976,89.70219356,0.875083804,125.7443974,93.96132829,0.887211442,134.913564,101.7446733,0.778625727,121.299708,105.7215531,0.83800745,155.9088859,99.59110008,0.974648237,139.1479848,106.1368445,0.94317323,158.6846615,114.8494943,0.841325998,117.6272678,110.2798106,0.767001927,180.027581,147.5540458,0.740638137,122.58337,143.0282415,0.671056509,scoop
0.850037733,144.8588984,66.00537578,0.926501811,151.4939067,58.8010172,0.835817575,143.119717,60.18817026,0.921287537,157.4585317,58.85422109,0.528659642,62.71353696,38.50369138,0.589780629,103.6337886,48.30946124,0.971385479,64.62048779,52.52880438,0.973164439,154.9082537,108.5507642,0.883478403,55.5071879,73.79579655,0.973150969,158.5196172,120.1196812,0.781895876,76.77108527,88.4999227,0.876745939,158.0094334,119.9450452,0.870854199,81.37010508,98.20367539,0.975883067,138.3072849,127.553683,0.803635955,51.38802732,137.5078877,0.856701374,139.227283,175.4867672,0.83110106,112.9893737,171.8909713,0.850597501,scoop
0.904249938,70.82300743,39.20744959,0.964633167,74.40281731,35.56517813,0.947890997,69.29165436,37.16863788,0.959566951,81.63622251,33.24950623,0.787447929,64.07178589,34.22252121,0.610746801,90.1971958,47.22719749,0.973600745,59.36795246,50.57162422,0.989832044,101.3665938,59.66385719,0.912550569,56.59910566,71.34016163,0.928082585,94.16959592,73.11542971,0.822007656,68.00643387,78.61063323,0.890742123,92.97133271,86.85379028,0.96141243,66.33764482,84.91469803,0.979056001,121.0791799,108.4428335,0.978637815,58.95706058,101.6697034,0.886355639,118.2252461,136.273324,0.957635641,105.3788122,137.1507162,0.822049856,scoop
0.779862968,105.37183,94.90931767,0.99015218,110.073526,89.1959105,0.986086845,99.70337983,90.45652397,0.989849925,117.2865099,88.41022239,0.823398232,93.02629107,89.1050079,0.777885914,128.4611446,103.3655219,0.994575143,90.13712545,106.5665189,0.994546175,151.8019799,128.1776666,0.981456876,90.60900499,135.9435293,0.975586832,138.0163467,142.3998673,0.858555436,103.8751921,146.5655791,0.954486966,131.431728,153.2522773,0.967064023,101.8641669,157.999625,0.942852378,140.5958717,166.0622504,0.473661274,91.12710619,180.5788092,0.293582678,140.1135634,200.0846714,0.143507123,137.4893307,236.8694202,0.110422462,scoop
0.604414703,121.7574717,75.9801308,0.883571923,125.2724377,72.5081403,0.868042469,116.5904954,71.93557947,0.85827291,131.1100288,74.11117257,0.556994736,112.9294904,75.24537558,0.42174986,137.6684285,93.13320353,0.987042189,109.0863239,93.1491362,0.943514347,144.8636541,119.1830557,0.907910466,98.02048383,119.8112963,0.930632055,142.5878384,144.5312203,0.604485691,99.69169528,146.6096811,0.390393496,132.7108302,144.9169975,0.848140836,105.9033346,148.5813868,0.747958183,143.6942728,168.4758583,0.143981636,110.0640323,160.8887906,0.056809306,137.4501091,159.7631017,0.083754838,128.9031092,158.55343,0.041795015,scoop
