score,nose.x,nose.y,nose.score,leftEye.x,leftEye.y,leftEye.score,rightEye.x,rightEye.y,rightEye.score,leftEar.x,leftEar.y,leftEar.score,rightEar.x,rightEar.y,rightEar.score,leftShoulder.x,leftShoulder.y,leftShoulder.score,rightShoulder.x,rightShoulder.y,rightShoulder.score,leftElbow.x,leftElbow.y,leftElbow.score,rightElbow.x,rightElbow.y,rightElbow.score,leftWrist.x,leftWrist.y,leftWrist.score,rightWrist.x,rightWrist.y,rightWrist.score,leftHip.x,leftHip.y,leftHip.score,rightHip.x,rightHip.y,rightHip.score,leftKnee.x,leftKnee.y,leftKnee.score,rightKnee.x,rightKnee.y,rightKnee.score,leftAnkle.x,leftAnkle.y,leftAnkle.score,rightAnkle.x,rightAnkle.y,rightAnkle.score,shotType
0.732365685,107.0028758,23.46470978,0.871766686,110.6225218,18.91130826,0.801550269,102.0298702,20.27324202,0.844237328,117.8170527,19.76942367,0.57593751,102.6356679,20.50366235,0.552429557,123.1558239,28.87857786,0.922014475,97.08537239,31.62077373,0.93857789,144.2995895,35.88276503,0.718389988,91.58243855,35.43928644,0.575531363,154.2156591,39.00589999,0.667021215,113.759147,27.66755026,0.35699147,118.4779958,77.9082777,0.959183097,103.8205633,77.43541851,0.95739466,93.74796352,112.3948658,0.870970726,94.12292896,111.8554883,0.835074067,99.55066132,149.2191478,0.500512719,148.2040999,90.04255065,0.502633631,pull
0.277677229,104.7872284,24.26042817,0.08304897,104.9622651,20.88197864,0.062953591,104.6714694,22.79177046,0.037978649,136.9279735,63.55737768,0.091923594,107.8568099,24.26356972,0.035290182,151.2366506,102.9127989,0.434609771,112.774207,35.57360979,0.166567743,132.8095611,128.4116159,0.469085187,117.8134369,61.58084053,0.678249598,126.4843536,123.009114,0.719439268,149.8625047,58.5425722,0.334675133,167.862075,117.2168984,0.619729757,160.3885755,120.3549396,0.473352551,136.2536894,146.5697203,0.260207027,137.7875005,146.1846912,0.107086718,166.143591,226.7075119,0.08637467,145.489116,154.192189,0.059940487,pull
0.257944864,60.66872266,113.6515873,0.256789088,79.44316938,102.4874884,0.200967103,65.99734117,107.0464138,0.115307689,89.21035885,106.1000364,0.193309218,66.36997327,114.7487418,0.063361883,120.9324462,152.949797,0.402020842,94.55924721,154.9445779,0.237985164,144.3991754,200.4035386,0.159722418,118.9170392,213.5016,0.17905432,153.0513541,194.8484963,0.302835405,92.69603328,215.3793038,0.088012874,149.8949222,220.6937085,0.601239622,116.2625977,231.9210483,0.629136682,191.8868306,269.3409129,0.67538929,87.87538105,305.0733039,0.158480287,86.1975258,304.8959339,0.068839222,85.05178073,305.6028492,0.052611589,pull
0.488223274,72.85726822,112.3776239,0.661836565,80.61885611,108.9714169,0.313852549,72.04623389,104.9950358,0.45361948,82.91531574,105.9085861,0.128564298,62.56590372,109.1989629,0.291794807,59.48220635,125.3562482,0.624008775,57.44857788,130.1913814,0.910250723,86.45536074,144.4165657,0.20333761,72.18879076,154.2157184,0.382297754,151.0085703,142.0458931,0.270166337,131.2159735,147.7470012,0.339752406,97.09215869,201.6824804,0.95954591,102.1660415,202.5231803,0.932774842,105.7738427,278.5923167,0.869609356,81.12234271,276.9569961,0.806669533,81.21389545,311.4907588,0.078463584,75.62290889,289.0248221,0.073251128,pull
0.812398772,109.813705,124.6177525,0.913459837,111.3645086,120.0359834,0.904754758,107.574457,120.4335432,0.861905336,120.85712,117.5727429,0.780203104,105.3538935,121.7242319,0.642484605,131.3015771,124.2319486,0.951740682,93.6496512,137.5619554,0.94277972,138.1054771,140.1374817,0.825549603,91.42195408,155.1682053,0.871070743,136.626651,123.6118569,0.569515586,98.59878006,169.6572627,0.93167299,141.7785941,163.5357512,0.988973975,119.2914436,165.3964091,0.988182127,138.2877988,201.4970238,0.858539045,115.4560787,202.5812824,0.861569643,136.7001248,240.1660667,0.470046669,114.8000873,240.7805209,0.4483307,pull
0.252938823,103.2706057,86.08519261,0.099044621,122.5573113,82.1896861,0.067347139,105.2811144,83.52185854,0.100044787,104.0965039,84.67194078,0.101881057,82.86298462,80.82612034,0.104173362,127.9964165,128.2507752,0.20170337,97.45453118,106.2248527,0.310727686,141.5639618,151.8520726,0.335344076,89.14490043,105.5208139,0.256132245,161.1776745,215.3807109,0.227326423,89.27872951,87.75424883,0.16863066,42.46442327,202.3174182,0.091424823,49.02756094,199.9082276,0.135841787,145.7730364,153.4159679,0.423132569,145.9442792,151.2625193,0.338410378,164.5035324,230.8045146,0.808347702,163.4706787,231.0099205,0.530447304,pull
0.023184778,152.1653587,-5.841393415,0.006624818,169.6354016,-0.599985874,0.007472903,93.9143615,22.23119699,0.011914015,146.7334495,84.08157705,0.009178698,100.3247272,60.23925455,0.007643878,151.8400081,119.8597711,0.076131165,157.493995,121.5952565,0.012842745,183.0988546,169.9226943,0.089867949,175.0270918,166.273552,0.018898994,182.4332627,48.42398677,0.023872852,181.0817199,169.4343656,0.011272699,76.15396819,269.093774,0.019339681,79.7320147,269.379048,0.024187505,168.8371117,182.0338208,0.017571449,90.3500479,296.4160845,0.015337348,179.0445647,185.2236321,0.023727596,178.4347594,184.3958101,0.018256932,pull
0.039601933,89.93664456,75.09641536,0.041055322,89.8105369,73.71176041,0.10429126,87.7893767,74.25436176,0.043979317,98.03820658,74.62688698,0.031593442,78.47946998,73.44642224,0.018664598,97.19659828,90.05223137,0.039587915,74.12107891,30.65648654,0.051198632,108.3724263,46.62440111,0.03132984,71.71220891,96.73942833,0.025839597,108.4861726,59.49826074,0.04502669,83.98485295,48.66074143,0.041907072,101.3588456,48.85292647,0.028685212,68.95805685,79.09383217,0.043070257,153.2682842,218.1740668,0.020479977,137.3377344,216.328727,0.024603337,98.65655268,163.3840836,0.046344519,97.99983103,162.984137,0.035575867,pull
0.308589799,95.24835965,94.40453971,0.194810331,93.2611844,91.86757604,0.148774862,97.04328307,92.0750926,0.187331349,85.27144495,93.35275197,0.432451934,90.85106757,93.37641497,0.422416985,95.08986121,106.5005796,0.618103206,98.30062807,111.3595183,0.562478364,107.5285737,106.4487917,0.206019849,121.2244531,105.1348675,0.445160091,100.2835463,97.48599279,0.175510526,114.1813582,93.50550611,0.260236084,134.697097,159.3256613,0.403014958,119.3588435,148.2102598,0.443730742,133.3451802,129.4495905,0.15342769,131.6276936,131.3285946,0.080924124,136.5406912,152.1598252,0.294440091,130.9908143,152.1904793,0.217195392,pull
0.242397684,126.3597243,16.36123954,0.239503145,115.7301491,13.13503763,0.17549929,122.6602458,11.17091086,0.124149621,121.1840025,16.27080227,0.095747858,125.695023,1.441440415,0.036512166,172.6841077,92.70395657,0.352508217,130.5008469,32.46494917,0.252332896,181.1161145,22.62806429,0.512747645,131.544744,23.74349141,0.62972194,158.319163,24.92847368,0.578592539,164.1877111,22.97367808,0.517220318,175.5512401,57.05438606,0.13506943,137.8241394,25.28932326,0.096679032,172.6865657,55.21801455,0.139660627,130.5035721,28.59020901,0.133962721,97.57125201,23.1266326,0.060162574,179.5320741,226.5120629,0.040690601,pull
0.663899606,76.03663285,60.97825344,0.406439602,77.93357344,55.87043911,0.532537162,67.68246365,54.4588037,0.333148539,92.75720797,70.08335989,0.143639475,64.73565009,64.71711393,0.330619574,94.84252633,89.61504034,0.687151313,59.01324795,90.61826416,0.8753438,102.8213738,102.6830265,0.796281159,53.80330958,108.5130833,0.722881079,98.99510187,94.85150051,0.491940111,59.24226338,142.8427759,0.405314177,91.32333006,139.6008028,0.952597141,65.86285305,138.9246929,0.974812031,101.1752236,189.0448901,0.974667609,72.49413873,193.7429881,0.953639269,99.51601733,231.687001,0.857778192,70.70852198,235.6910795,0.847503066,pull
0.118458187,108.9334629,82.85791419,0.076677412,116.4896805,83.95463224,0.022110194,97.80722295,74.77834086,0.051157504,92.47304716,75.54698306,0.018512905,75.38968097,76.51076261,0.046314389,112.9686942,-0.335187555,0.290803403,80.08779682,107.6147888,0.218324691,173.2356684,127.108539,0.113395452,102.4223535,120.2535637,0.228147745,168.960975,116.8225359,0.229759485,173.8845172,117.935908,0.36790061,117.9083917,207.9546086,0.122946769,161.9607888,185.9836979,0.089090526,192.0386585,136.2708125,0.031260818,164.0167355,191.2772806,0.041617751,159.7350421,204.7019394,0.029670835,163.5320582,204.6186692,0.036098689,pull
0.450628558,49.77136456,26.98432017,0.658564568,51.88588539,21.98376637,0.317051768,47.56212049,21.9225004,0.600925028,55.83405253,17.67835209,0.150276452,34.08974377,22.05912594,0.51407963,69.09747884,38.77956079,0.821229458,26.53082762,47.41924449,0.975843072,88.68972838,58.93949071,0.331882089,40.82283287,82.69096404,0.925310671,99.76621991,74.96993365,0.406349331,86.98009684,80.00212792,0.775459886,69.59403665,117.3163329,0.271447897,40.76674346,123.6285466,0.664499402,90.1316216,123.1967881,0.088144749,81.42225807,124.4287246,0.104503214,45.85893683,219.2862188,0.032588661,84.32358916,210.7066232,0.022529602,pull
0.754401572,82.28034231,32.87915182,0.825359583,82.83567911,24.94722507,0.724683106,78.77760416,28.6275782,0.584208548,91.12792553,23.4863823,0.712324202,79.07060853,29.46150962,0.320447445,108.0964678,39.07834509,0.957811475,88.82960457,48.34180305,0.917306483,127.7197456,45.38646653,0.69519943,102.0590459,55.53421881,0.496812403,135.0999647,52.83018921,0.77142334,113.9970594,51.41891895,0.376019597,123.1521547,85.03661991,0.968452811,113.7827476,87.47214529,0.966254771,114.7992323,120.2159451,0.960712552,112.7241736,120.1817642,0.960381269,114.566521,159.8366288,0.769685686,105.0458737,163.918919,0.817744017,pull
