score,nose.x,nose.y,nose.score,leftEye.x,leftEye.y,leftEye.score,rightEye.x,rightEye.y,rightEye.score,leftEar.x,leftEar.y,leftEar.score,rightEar.x,rightEar.y,rightEar.score,leftShoulder.x,leftShoulder.y,leftShoulder.score,rightShoulder.x,rightShoulder.y,rightShoulder.score,leftElbow.x,leftElbow.y,leftElbow.score,rightElbow.x,rightElbow.y,rightElbow.score,leftWrist.x,leftWrist.y,leftWrist.score,rightWrist.x,rightWrist.y,rightWrist.score,leftHip.x,leftHip.y,leftHip.score,rightHip.x,rightHip.y,rightHip.score,leftKnee.x,leftKnee.y,leftKnee.score,rightKnee.x,rightKnee.y,rightKnee.score,leftAnkle.x,leftAnkle.y,leftAnkle.score,rightAnkle.x,rightAnkle.y,rightAnkle.score,shotType
0.089162103,104.3652842,97.763679,0.072961599,106.8725467,92.73815526,0.14432776,106.0572999,93.54601908,0.056818128,113.561792,93.36014388,0.153159738,109.1031204,98.85864258,0.03482163,120.9430086,96.40134225,0.115429819,114.4859759,95.26977539,0.065905362,133.0698807,119.2588628,0.152575284,138.6873891,126.9357199,0.053487867,96.85722084,94.9506678,0.184940875,95.45637494,95.7883486,0.15850234,135.2124641,137.6548262,0.101318181,127.2863128,140.6731721,0.083622843,126.4963944,178.3056118,0.04597652,128.0240961,178.2613138,0.039869189,125.3129239,179.7093967,0.028544217,125.3761024,179.6035945,0.023494393,cover
0.63452414,128.0834985,51.30438897,0.440188855,132.0235969,50.05222721,0.403558671,132.614486,47.62867582,0.132003188,137.7750144,49.89661428,0.697809398,133.8282544,47.80333404,0.115379989,148.4618369,60.08952397,0.922226906,130.4273732,62.93241449,0.91603601,154.7939731,80.20813938,0.698388577,124.5047662,79.06152154,0.746586382,129.2695161,85.02778525,0.502389252,122.9482272,78.11111866,0.544165492,155.6902993,105.6152433,0.904848337,141.2484076,107.5497757,0.904332161,149.2091672,125.3763666,0.858412206,136.9369685,128.6932296,0.900401354,145.1104368,156.6809272,0.533849597,133.3239663,155.0804821,0.566334009,cover
0.018862009,151.2170398,80.88534463,0.011857688,172.3349605,74.62641942,0.013869733,148.7407877,81.97052061,0.00767678,176.9217703,76.08148003,0.016881675,175.6087722,75.85454859,0.0120143,-46.71672012,0.149818524,0.038382262,187.5865239,89.1035028,0.030625373,188.9768786,120.1861549,0.016422272,172.0715237,102.2101228,0.015724272,199.7115792,105.3251868,0.012076795,168.8009002,78.24470728,0.017003596,65.74193754,221.6723609,0.013280362,199.3836459,142.6046052,0.01029557,214.1832166,222.9110658,0.030332595,214.1173129,222.218863,0.019221753,198.4682432,197.7962627,0.035077065,201.9352063,201.5880421,0.019912064,cover
0.455941907,110.0581188,90.10235382,0.093805641,110.6723058,77.82783954,0.101108611,110.5251268,77.03242617,0.063412666,117.7966047,77.97688881,0.141591996,113.9340412,86.02641362,0.100103706,126.7356249,63.40522915,0.620260656,109.2356938,71.43808654,0.367937148,140.3048979,74.93043595,0.532403827,104.8851577,83.73196672,0.269915909,133.2689634,72.9250971,0.480425984,107.5907013,94.87858338,0.590672612,133.9572298,100.5565718,0.769187987,133.1429626,113.5828783,0.602536321,141.261998,132.1018323,0.8664307,141.0627194,132.4624058,0.681786001,135.3335488,175.3799676,0.816783786,134.8838183,175.3110537,0.652648866,cover
0.013555506,136.6652849,-9.288263692,0.004542708,106.3101743,1.601638636,0.004735976,135.6151536,-3.752975798,0.002549469,111.3685519,-2.427935044,0.006769866,100.0453489,10.18339818,0.006769866,128.799391,1.315180383,0.017396539,-43.21074356,22.54409048,0.0173558,59.53371812,236.5505708,0.019309402,62.87510794,252.492538,0.01808846,141.8237115,40.16594794,0.007632613,154.0975489,41.60420755,0.003984809,74.8990545,204.0882689,0.027126551,58.05538192,231.1307736,0.018667072,66.76558261,243.6679588,0.025823504,71.17892314,257.4875412,0.024788171,69.01395033,262.1003028,0.011359215,71.81740549,262.7423654,0.013543576,cover
0.064332815,48.73623978,136.2798609,0.071768761,51.35243932,135.6879654,0.141489774,45.00225973,133.9697752,0.151078314,59.17020568,137.1347034,0.064457357,42.31504448,135.1687242,0.061868131,182.5161589,113.5195751,0.068977922,36.31741416,155.6629285,0.14004299,64.8271672,175.3452346,0.071518213,33.41546856,176.7263093,0.063675821,62.69362335,182.5866284,0.045501918,39.70218465,183.3728063,0.026253581,56.62714146,188.1350447,0.065320224,41.71357507,189.0090527,0.053696394,68.71425762,203.27247,0.025513977,160.5086449,200.4688189,0.014935672,60.06452805,224.7246293,0.012416989,158.3697664,204.0654342,0.015141815,cover
0.682202555,110.4838746,81.86867265,0.814563036,115.9941736,75.9802733,0.647769094,104.9457713,75.02184619,0.703026295,128.3538996,76.58637377,0.54086113,105.1341847,79.68605724,0.286070853,141.9841603,87.55782903,0.950152993,105.863543,93.63164939,0.952598214,154.9793585,95.36964624,0.607540309,100.8417686,98.70262888,0.771598697,159.1881481,74.79596565,0.783437371,105.8644514,90.7081604,0.235719085,145.9257549,138.868844,0.959292412,119.3434363,143.9341415,0.979307771,149.8002702,180.0957171,0.54825139,99.41871138,196.3899842,0.701425433,121.4929662,226.3987797,0.531070411,101.3300974,224.2717817,0.584758937,cover
0.583425576,107.6247575,0.660680611,0.230777264,101.3243085,1.627656133,0.311786711,99.34565622,14.95885181,0.131904721,115.1606341,-1.087543218,0.294004589,129.9892737,-3.833996739,0.116087675,123.746161,4.97122887,0.776404142,116.1395002,3.290042525,0.592818558,132.0222788,28.64696414,0.578695953,112.9246099,30.04917041,0.43112129,116.6216305,26.65125257,0.518273294,102.7947096,38.62844534,0.555892527,132.2595144,45.02766531,0.896944463,133.5833954,51.12371037,0.914759755,138.5465511,83.70597038,0.980523229,140.8308452,83.53347185,0.90997684,134.3830034,128.2742066,0.873248458,133.3031621,127.0857399,0.805015326,cover
0.070645104,144.6017314,26.22864719,0.037003934,147.1938137,20.06405559,0.052687794,145.2572596,20.22476938,0.027850688,156.8512735,21.16056657,0.053514838,142.5040872,17.80406566,0.020944387,172.6966294,31.86752527,0.182622105,171.7485777,36.35146293,0.045159698,191.4016724,42.82185447,0.210479438,191.2979898,38.11727739,0.062231779,162.8642041,37.81010372,0.236674637,165.1389512,36.44245905,0.087090343,201.0405188,24.97967375,0.026664585,220.2302925,16.75597388,0.024053216,196.7414411,40.50377575,0.051543683,198.5469002,41.51683169,0.029963791,164.0399799,29.58617006,0.029996246,166.668434,28.38796697,0.022485614,cover
0.485241881,145.7079876,76.180015,0.949379802,149.8066824,69.85309319,0.862169504,139.483791,69.26675047,0.93584919,156.8167007,68.31569746,0.673042595,133.6059095,72.90326426,0.498743713,166.8258192,88.76299431,0.74178201,147.5772843,84.01788199,0.71970284,175.3880482,92.01537848,0.370596826,150.8729512,87.69358179,0.280566305,181.7424136,58.04822751,0.382594258,165.1222259,100.3910376,0.273649156,173.711992,109.1033757,0.31532979,156.9592665,124.8986537,0.379936457,170.2490365,121.1955683,0.202912331,165.2721301,126.6590935,0.192890882,158.8214741,175.111971,0.253623545,155.1858509,175.4546704,0.216342777,cover
0.022966292,183.5003864,72.80761927,0.005910814,181.6556879,71.13795744,0.010676384,181.3136476,71.32897581,0.008758187,184.5211103,71.04674313,0.01478982,184.7543561,70.40634601,0.003769428,-46.43451388,1.035545587,0.038717836,-54.43495016,3.178430624,0.015987784,60.11976249,236.6082633,0.028202593,63.61056673,249.1679091,0.057619631,186.2299938,81.42732257,0.009597182,189.3037432,81.15414274,0.01624155,70.82247307,203.0351453,0.026846409,59.30871926,230.2123964,0.032543957,70.84892362,239.8364768,0.044601202,71.42053151,241.5267469,0.041983664,71.60830368,245.0459699,0.018458962,73.61516099,246.4286656,0.01572156,cover
0.007153201,-15.44399929,140.8800919,0.000762016,100.7996437,20.57563099,0.000712812,96.59651819,20.22681774,0.000996381,-54.1878986,147.2951065,0.000855744,-29.40938927,-3.019242528,0.000885576,-45.42478847,9.747988333,0.006003469,-45.73136935,7.888213206,0.007952511,50.66182177,26.8306799,0.0058752,50.86873273,28.06665072,0.013171732,123.660967,14.80118941,0.006917238,116.5398208,15.52470871,0.006884009,54.61202837,179.4658913,0.012217224,57.18052786,183.821005,0.011439055,56.69602865,182.2581428,0.013648093,55.21343543,182.348146,0.012923539,57.73549952,193.355777,0.013310462,57.67688974,193.06548,0.007049352,cover
0.346402021,49.75413163,89.79242822,0.436911523,51.99175883,88.55056169,0.57918781,47.41036382,85.76249594,0.402517527,55.17270871,88.71521412,0.404737771,40.15271673,89.77714568,0.122258991,68.31923607,104.7150608,0.581595004,34.80088052,101.9075178,0.598168015,136.478528,38.11590588,0.507733226,36.15896025,120.6536349,0.466276169,61.15313281,129.1888701,0.199805737,41.01858473,125.777373,0.202558786,59.76276917,137.6520921,0.464254946,45.2036134,137.2050423,0.459899247,60.32183755,156.4685569,0.204200894,39.84043997,157.6579409,0.121013314,60.49818343,169.925758,0.083327293,52.80737079,169.7265506,0.054388106,cover
0.818689392,131.995757,29.42234589,0.90036881,135.6500648,24.6015289,0.933184505,130.8674319,25.4939365,0.659457386,145.5527576,23.55345938,0.860917389,135.5141606,25.06279259,0.277405202,156.0303447,33.65970122,0.973340571,139.7681567,34.82017888,0.889285862,168.1657487,45.02615576,0.908501208,138.6602439,45.87870498,0.665817618,167.5545006,54.07520843,0.840645373,123.5396151,37.12033891,0.709394097,167.5529332,47.96397436,0.967428625,161.8801904,50.79797678,0.959054351,160.2441038,69.31069222,0.974705935,154.8787752,69.93684435,0.872668445,167.6742851,95.60771898,0.838155627,153.8724788,95.91117889,0.687388659,cover
0.599409891,131.1071611,84.65933893,0.780508399,128.7545764,81.35053583,0.791300178,128.1930233,81.1670385,0.159808785,134.7997465,80.9629418,0.873562574,138.2665849,79.95690372,0.155659556,151.2878062,94.33135096,0.965718389,158.0673574,93.39210718,0.838556409,180.6879719,128.0084098,0.913807511,179.2556347,128.3669438,0.506187737,119.211326,126.1428002,0.689568937,115.0360939,134.4063696,0.421780467,174.5656232,149.5775572,0.979927242,177.3204343,149.3342834,0.941320479,160.3781734,184.6226436,0.45351845,165.2315192,192.6511238,0.416576654,167.2301118,210.9894571,0.140482038,163.2574,210.7539314,0.161684334,cover
0.481121281,126.9838504,54.89008566,0.330027342,130.9897812,50.65653315,0.266335011,129.8072726,50.24953761,0.103646159,138.6657655,52.53643229,0.584776103,138.6715544,47.00055104,0.077215075,148.4336942,58.17541278,0.758070588,129.7742851,61.36721897,0.681543648,154.1332082,79.82921081,0.473246336,123.297036,77.81940564,0.565342665,129.8311939,84.14437261,0.337732136,122.1472477,76.6844011,0.39613229,154.9939285,106.924581,0.78906405,139.0433048,108.0371248,0.799486876,150.4538391,128.0323845,0.568831742,135.1878838,130.5730619,0.662439942,148.3871519,158.6656444,0.405275345,134.2961708,158.5933997,0.379896462,cover
0.098918193,142.0622829,60.58638012,0.451398343,146.9296467,48.89277595,0.152259976,137.5403972,42.160524,0.401479125,146.3960225,24.73602592,0.029278308,85.43022839,36.8786437,0.349554151,177.4072135,35.07386144,0.052758962,49.66851023,0.675329717,0.04550004,194.2642093,197.22388,0.062007934,156.0245915,188.9848642,0.016944587,143.5725112,179.2205157,0.013906687,156.9865008,182.7044535,0.011821479,195.5006521,223.14351,0.029231668,80.69312248,221.3970793,0.013931453,215.7908399,207.2323038,0.016354531,197.1633674,191.5512085,0.013725281,173.3272211,199.632091,0.010288835,196.4119225,201.6432053,0.011167914,cover
0.367176501,79.63897468,26.53676267,0.22545442,79.47924722,24.67901029,0.253754735,145.8750268,7.410889934,0.180052787,81.34215834,28.65650014,0.220309496,142.5404233,11.89844451,0.138498068,180.2818269,27.73080893,0.64406693,70.09551052,42.21850592,0.382482201,105.1634495,60.6899781,0.46018526,128.8843533,55.59281078,0.395456105,164.1772378,36.52845227,0.467061132,128.7423041,60.14434429,0.458852023,186.8957104,100.7826037,0.349499017,142.7518496,75.0449214,0.367510021,174.28368,114.1421871,0.498008221,168.748961,114.5127441,0.310384691,172.8586635,176.705042,0.52740711,169.7006641,176.828656,0.363018304,cover
0.313121724,146.7483402,117.5657873,0.718300104,148.4772797,112.9700271,0.494491756,140.2799792,114.4560402,0.701286674,152.2914308,114.2894107,0.249165863,134.4136041,118.0547128,0.359183133,157.6592353,121.4030581,0.214140266,136.6803002,137.2269508,0.575261354,174.216476,143.5021605,0.175335497,150.7418028,144.4958817,0.50116092,178.0678716,109.389104,0.509504378,170.106916,110.5828786,0.234579861,173.4291938,158.9369184,0.306308627,157.9964129,173.8344541,0.143588662,186.3695493,175.4185836,0.047863215,170.0377705,178.0718317,0.039698541,173.2765287,183.1135375,0.028217345,165.009103,183.3125133,0.024983108,cover
0.062518812,141.0369279,27.68336715,0.04939273,150.2285909,56.28209244,0.025202513,146.4594503,58.04102263,0.019957811,165.9211036,22.52383399,0.028397411,148.7253983,11.71590568,0.00925222,185.2911329,42.3537644,0.190440476,187.2466566,40.81967721,0.061059654,197.8802039,100.8778257,0.139568239,68.73711018,255.8250754,0.075952053,166.0357049,79.07385622,0.115742028,170.8869845,71.03578441,0.048793882,70.25944157,212.4661101,0.046900541,59.91133753,232.1328486,0.046123713,68.86671786,245.8133742,0.063488185,71.97089882,246.7078124,0.048309267,128.0654729,130.7483569,0.033565104,129.5785689,133.2559845,0.060673982,cover
0.211075436,122.4603616,49.58965435,0.009355009,124.3692361,49.81247126,0.009087414,124.1538556,50.72765128,0.005919009,122.6254593,51.37693205,0.021788388,99.34296664,42.71290404,0.005197912,133.767623,62.42078343,0.277689755,50.40536725,-9.317622018,0.120751321,157.9126618,95.43261992,0.85587585,161.6557259,92.72695163,0.048725843,120.1552988,59.53188499,0.256497443,119.4546711,58.52407908,0.061072022,142.915273,104.2650097,0.197943181,137.9132341,106.4595055,0.113498688,141.3306982,108.661518,0.572701514,143.3781665,109.0782166,0.155745804,142.9213468,159.9839504,0.54712379,138.5432737,156.8771065,0.329309464,cover
0.748841612,110.3959555,85.02104347,0.8990345,115.7279404,78.60453268,0.81727618,105.8676753,75.98892093,0.852975845,128.9093077,76.09463406,0.646820903,104.293182,80.04127829,0.376541704,141.1122897,88.36294093,0.972076058,104.7748313,93.14511073,0.963119626,165.3140235,85.63504349,0.662314594,99.71123484,100.9131287,0.746396005,161.3148433,75.88966459,0.831333101,109.0519827,104.8651788,0.237048298,143.8906658,140.5285846,0.949969053,119.4465133,145.3223499,0.969364107,148.9992372,172.5694946,0.664545119,100.4345193,197.8079117,0.761308312,135.4582137,232.2161901,0.707319081,101.6149974,227.551418,0.672864914,cover
0.267336896,118.6833482,52.32129227,0.024517655,120.4180053,51.09172034,0.022853047,120.0934028,51.94716398,0.014667302,120.2691698,52.89659611,0.056687772,113.9494662,62.97468193,0.024464965,136.2503586,65.82862913,0.443420023,113.6802584,73.3752863,0.046677321,156.0811796,93.44042173,0.917179048,162.0126034,90.85419948,0.087207437,118.0795276,59.91436702,0.369995803,118.4908559,58.78258642,0.159831762,145.6749289,102.4382922,0.221692622,140.9758512,104.9041065,0.171499819,139.3321412,106.3954275,0.664654374,140.6425209,107.7168238,0.208397329,143.1535773,160.8033295,0.638694108,137.8924834,158.029442,0.47228685,cover
0.541294152,49.63055325,87.74956432,0.684630275,52.46408366,85.95749079,0.829355001,43.70685088,82.45937481,0.654557943,54.11910417,86.07639357,0.512621701,39.46605341,86.91638991,0.214306235,67.81205352,104.0943279,0.876205802,33.76037657,101.1237623,0.815487623,69.2543386,123.9869648,0.681177497,32.54551275,119.8493245,0.765423536,61.16765835,127.3646106,0.423140496,38.96155153,125.1847649,0.442497015,58.35459371,138.9662212,0.738293648,42.80253607,138.3957354,0.680530548,60.02626827,157.3781173,0.411007047,38.39871596,157.8609066,0.238606602,62.67948967,176.2919326,0.137864172,41.68541459,177.6014217,0.096295446,cover
0.819592649,135.5122904,83.07172723,0.908835828,137.4687759,79.02734957,0.907459497,135.6021866,77.84801142,0.6593678,139.0833458,71.69667849,0.808941007,134.6098904,70.46519179,0.19419679,154.4948949,76.04113627,0.98866713,132.9396229,75.79512837,0.902184367,167.9501367,93.72546422,0.982520521,134.2396896,88.84870477,0.600352347,163.8397929,112.0006635,0.945811629,128.0302411,95.22559318,0.63992852,167.0799048,103.141654,0.978971839,161.4680784,99.71800927,0.949634373,156.9073629,123.9616186,0.969800115,151.2060856,122.7193424,0.895396769,159.5217278,148.0315182,0.863447547,149.6188568,148.2965135,0.737558961,cover
0.006206174,94.45134322,86.4175611,0.002487332,183.0806866,2.214271317,0.001878709,97.06078318,82.2602209,0.001473635,89.01479402,83.55937023,0.002420843,85.39807806,82.72335483,0.002615869,-47.41594328,3.38285461,0.00784415,-51.46670829,24.91898889,0.014649421,137.0336867,8.469164511,0.004129678,72.02884066,243.2362538,0.005543053,162.8480844,17.02548001,0.003453016,103.7160079,227.0338778,0.002905279,59.5085144,197.6286179,0.009618372,81.75538356,185.1464357,0.009599179,75.77107648,186.4362249,0.009422898,79.30895735,219.8438533,0.012318581,116.0988715,256.9924262,0.006639123,101.4128511,256.9826475,0.008505821,cover
0.741524835,125.4811743,33.18977875,0.852603078,127.664333,27.2572484,0.702722728,123.3059597,28.56936028,0.191252798,133.1445479,25.68962602,0.900947571,139.7826377,29.16065691,0.136025548,150.1789494,40.55320354,0.961912513,160.427423,38.90444833,0.872945786,180.0106598,73.25625883,0.814162374,177.3365896,72.13074354,0.683211625,128.4875061,63.60586589,0.671936035,121.2532726,79.75682359,0.486907125,179.0434604,93.52108254,0.991387963,173.8053437,93.84101838,0.967838109,159.8680964,138.6819713,0.915992975,157.9972145,138.074339,0.833567142,164.9785736,172.8059643,0.921669364,162.6963812,172.7019611,0.70083946,cover
0.706068323,108.6486341,136.8948673,0.913152814,112.8370649,133.5633363,0.866455555,105.2664553,132.2839581,0.943271995,127.743079,129.149408,0.649353802,101.1777351,132.39774,0.628987193,141.6857768,142.2351436,0.977017403,105.4870012,146.9207378,0.945240378,167.8714262,131.7304826,0.663216233,105.0441104,158.740935,0.682524323,164.7195007,116.4690515,0.672632337,159.8520123,116.1543345,0.252977729,142.7964326,200.3335738,0.90462172,116.42139,204.0890349,0.968883634,144.1731969,231.343233,0.795908391,109.4846317,233.5082236,0.823137105,140.7501755,270.9156378,0.123098671,108.5229183,266.3422225,0.192682207,cover
0.839378147,132.7137157,26.64201046,0.915308416,136.0709224,22.17618297,0.917874753,130.73851,22.62423029,0.70154649,143.7494894,24.83349885,0.833329976,131.346356,22.96157718,0.242906868,153.3734273,32.48579122,0.98184669,138.3690385,32.36463524,0.897255778,167.4286779,43.1202959,0.93942982,135.8738168,44.27647869,0.713461637,165.8754519,57.71597925,0.855928302,123.6235266,39.99092458,0.74847585,167.7893316,48.34722229,0.990164638,161.8052204,51.46167176,0.978029907,159.669174,71.0475224,0.977646947,153.6395715,71.36537426,0.891000867,168.7522205,96.28254634,0.884357095,154.5010043,96.16604816,0.800864458,cover
0.334111503,142.6819204,25.36036569,0.151951879,79.95275653,26.79054765,0.161988556,149.0243875,7.636762686,0.126335561,79.83929526,30.18854564,0.184545308,144.6134337,10.95593003,0.148239464,183.025844,30.70403073,0.486770123,70.15919667,41.65144004,0.330813766,104.0052184,63.10532269,0.422454834,129.6253427,58.4252992,0.316368043,106.2370924,77.45830669,0.524345458,128.9058344,63.10721965,0.463742852,185.6023944,100.980306,0.269092232,177.1009928,102.1087023,0.26674366,182.1878159,114.2648749,0.361651659,177.7237473,115.0351736,0.22376442,175.1867035,173.6555166,0.686872602,172.5539567,173.7350464,0.554215133,cover
0.022966292,183.5003864,72.80761927,0.005910814,181.6556879,71.13795744,0.010676384,181.3136476,71.32897581,0.008758187,184.5211103,71.04674313,0.01478982,184.7543561,70.40634601,0.003769428,-46.43451388,1.035545587,0.038717836,-54.43495016,3.178430624,0.015987784,60.11976249,236.6082633,0.028202593,63.61056673,249.1679091,0.057619631,186.2299938,81.42732257,0.009597182,189.3037432,81.15414274,0.01624155,70.82247307,203.0351453,0.026846409,59.30871926,230.2123964,0.032543957,70.84892362,239.8364768,0.044601202,71.42053151,241.5267469,0.041983664,71.60830368,245.0459699,0.018458962,73.61516099,246.4286656,0.01572156,cover
